date,Account,sentiment_category,daily_pnl,median_position_size,trade_count,win_rate,long_ratio,sentiment_value,estimated_volume,pnl_per_dollar,cluster,archetype,profit_binary,target_next_day_profit
2025-01-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,16210.341667,286.85,409,0.9657701711491442,0.46454767726161367,76.0,117321.65000000001,0.1381700791541885,2,The Gamblers,1,1.0
2025-01-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,548.62199,730.21,35,0.9714285714285714,0.02857142857142857,84.0,25557.350000000002,0.021466309691732514,2,The Gamblers,1,1.0
2025-01-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,3540.716915,156.83,137,0.9416058394160584,0.38686131386861317,75.0,21485.710000000003,0.16479403822354483,2,The Gamblers,1,1.0
2025-01-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,2582.715893,281.52,128,0.953125,0.7734375,71.0,36034.56,0.07167330176919047,2,The Gamblers,1,1.0
2025-01-28,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,1150.332823,242.3,37,0.918918918918919,0.08108108108108109,72.0,8965.1,0.12831232479280766,2,The Gamblers,1,1.0
2025-01-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,45.381082,499.99,36,0.7777777777777778,0.2222222222222222,72.0,17999.64,0.0025212216466551553,2,The Gamblers,1,1.0
2025-01-30,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,5049.257348,635.725,134,0.8208955223880597,0.4626865671641791,70.0,85187.15000000001,0.059272523473317275,2,The Gamblers,1,1.0
2025-01-31,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,6216.099195999999,526.665,172,0.6976744186046512,0.5348837209302325,76.0,90586.37999999999,0.06862068222618013,2,The Gamblers,1,1.0
2025-02-01,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,9609.447365,1501.795,148,0.7702702702702703,0.7702702702702703,68.0,222265.66,0.0432340621803656,2,The Gamblers,1,1.0
2025-02-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,14982.681725,560.78,351,0.7492877492877493,0.2849002849002849,44.0,196833.78,0.07611844737727437,2,The Gamblers,1,1.0
2025-02-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,1985.815595,704.585,76,0.9736842105263158,0.02631578947368421,72.0,53548.46000000001,0.03708445761091915,2,The Gamblers,1,1.0
2025-02-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,14.590934,851.505,20,0.75,0.25,54.0,17030.1,0.0008567732426703309,2,The Gamblers,1,1.0
2025-02-06,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,2055.538866,1499.96,73,0.273972602739726,0.547945205479452,49.0,109497.08,0.018772545039557217,0,The Whales,1,1.0
2025-02-07,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,2648.450789,878.7,58,0.7068965517241379,0.10344827586206896,44.0,50964.600000000006,0.05196647847721751,2,The Gamblers,1,1.0
2025-02-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,235.47104,6882.275,2,0.5,0.5,44.0,13764.55,0.017107064161196697,2,The Gamblers,1,1.0
2025-02-09,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,627.556755,413.27,71,0.9295774647887324,0.9295774647887324,46.0,29342.17,0.021387537288482753,2,The Gamblers,1,1.0
2025-02-10,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,990.674468,879.715,58,0.603448275862069,0.41379310344827586,43.0,51023.47,0.019416054376544756,2,The Gamblers,1,1.0
2025-02-11,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1053.5230999999999,1813.38,5,0.6,0.4,47.0,9066.900000000001,0.11619441043796663,2,The Gamblers,1,0.0
2025-02-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,-22303.603584,620.415,118,0.23728813559322035,0.2627118644067797,46.0,73208.97,-0.30465670510048154,0,The Whales,0,1.0
2025-02-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,2390.12335,390.01,101,0.8316831683168316,0.8316831683168316,50.0,39391.01,0.06067687398723718,2,The Gamblers,1,1.0
2025-02-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,462.740727,968.325,28,0.6785714285714286,0.32142857142857145,50.0,27113.100000000002,0.01706705345386547,2,The Gamblers,1,1.0
2025-02-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,14.54605,230.26,5,0.2,0.8,54.0,1151.3,0.012634456701120473,0,The Whales,1,1.0
2025-02-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,3112.721339,645.62,131,0.8091603053435115,0.13740458015267176,47.0,84576.22,0.03680374151268524,2,The Gamblers,1,1.0
2025-02-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,770.462266,500.05,221,0.6968325791855203,0.9230769230769231,44.0,110511.05,0.006971812013368799,2,The Gamblers,1,1.0
2025-02-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1727.154021,471.45,69,0.9420289855072463,0.7536231884057971,49.0,32530.05,0.053094109016125095,2,The Gamblers,1,1.0
2025-02-21,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,2720.828056,514.165,188,0.6436170212765957,0.324468085106383,55.0,96663.01999999999,0.02814755897343162,2,The Gamblers,1,1.0
2025-02-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1437.17482,709.67,121,0.6611570247933884,0.33884297520661155,49.0,85870.06999999999,0.01673662103687583,2,The Gamblers,1,1.0
2025-02-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1001.2053860000001,396.8,125,0.784,0.208,50.0,49600.0,0.02018559245967742,2,The Gamblers,1,1.0
2025-02-25,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,3622.6256409999996,717.6,79,0.9620253164556962,0.21518987341772153,25.0,56690.4,0.06390192415294299,2,The Gamblers,1,1.0
2025-02-26,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,5303.037252,837.9749999999999,86,0.9302325581395349,0.9418604651162791,21.0,72065.84999999999,0.07358599464239998,2,The Gamblers,1,1.0
2025-03-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,948.6016900000001,624.78,12,0.9166666666666666,0.9166666666666666,26.0,7497.36,0.1265247620495748,2,The Gamblers,1,0.0
2025-03-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,-370.250064,183.65,101,0.6039603960396039,0.32673267326732675,33.0,18548.65,-0.019961024872430067,2,The Gamblers,0,0.0
2025-03-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,-5843.04,42921.479999999996,2,0.0,0.5,20.0,85842.95999999999,-0.06806661839246923,0,The Whales,0,1.0
2025-03-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,556.480533,448.75,18,0.9444444444444444,0.9444444444444444,28.0,8077.5,0.06889266889507893,2,The Gamblers,1,1.0
2025-03-11,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,23670.188163,770.12,170,0.9470588235294117,0.5058823529411764,24.0,130920.4,0.18079831839041127,2,The Gamblers,1,1.0
2025-03-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,788.209533,626.79,24,0.875,0.125,34.0,15042.96,0.05239723651462212,2,The Gamblers,1,1.0
2025-03-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,216.69714,1814.83,20,0.05,0.05,45.0,36296.6,0.005970177371985255,0,The Whales,1,1.0
2025-03-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,500.116094,302.02,33,0.21212121212121213,0.9090909090909091,46.0,9966.66,0.05017890587217784,0,The Whales,1,1.0
2025-03-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,941.32505,813.11,15,0.9333333333333333,0.06666666666666667,30.0,12196.65,0.07717898357335826,2,The Gamblers,1,1.0
2025-03-17,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,5845.632627,309.945,152,0.9605263157894737,0.631578947368421,32.0,47111.64,0.12408043165128618,2,The Gamblers,1,1.0
2025-03-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,82.269533,545.88,14,0.7142857142857143,0.7142857142857143,34.0,7642.32,0.01076499453045672,2,The Gamblers,1,1.0
2025-03-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,106.886191,475.52,43,0.9069767441860465,0.023255813953488372,32.0,20447.36,0.005227383437275032,2,The Gamblers,1,1.0
2025-03-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,646.76766,309.905,32,0.96875,0.03125,49.0,9916.96,0.06521833908778497,2,The Gamblers,1,1.0
2025-03-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,4462.921835,307.9,63,0.9682539682539683,0.9047619047619048,32.0,19397.699999999997,0.23007479417662924,2,The Gamblers,1,1.0
2025-03-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,80.95313,69.23,26,0.8461538461538461,0.8846153846153846,45.0,1799.98,0.04497446082734253,2,The Gamblers,1,1.0
2025-03-25,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,520.971268,751.41,29,0.896551724137931,0.5172413793103449,46.0,21790.89,0.023907755396865387,2,The Gamblers,1,1.0
2025-03-26,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,96.945218,485.58,79,0.31645569620253167,0.35443037974683544,47.0,38360.82,0.0025271935792821948,0,The Whales,1,1.0
2025-03-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,133.123947,115.46,83,0.7951807228915663,0.024096385542168676,26.0,9583.18,0.01389141673223293,2,The Gamblers,1,1.0
2025-03-31,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,1239.24045,263.43,52,0.9807692307692307,0.019230769230769232,34.0,13698.36,0.0904663368461626,2,The Gamblers,1,1.0
2025-04-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,90.98474,1093.44,11,0.8181818181818182,0.8181818181818182,44.0,12027.84,0.007564511998829382,2,The Gamblers,1,1.0
2025-04-06,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,3370.85855,379.67,39,0.9230769230769231,0.07692307692307693,34.0,14807.130000000001,0.22765104041093714,2,The Gamblers,1,1.0
2025-04-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,948.85929,171.1,43,0.9767441860465116,0.023255813953488372,24.0,7357.3,0.12896841096597936,2,The Gamblers,1,1.0
2025-04-09,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,1593.7933500000001,2471.53,15,0.4,0.4,18.0,37072.950000000004,0.04299073448430729,0,The Whales,1,1.0
2025-04-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,1442.90516,155.64,44,0.9545454545454546,0.045454545454545456,43.0,6848.16,0.21069968575500572,2,The Gamblers,1,1.0
2025-04-14,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,1828.36966,1025.33,40,0.825,0.675,31.0,41013.2,0.04458002935640233,2,The Gamblers,1,1.0
2025-04-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,1208.695445,860.79,36,0.9722222222222222,0.9722222222222222,38.0,30988.44,0.03900472063130639,2,The Gamblers,1,1.0
2025-04-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,1674.357543,729.16,35,0.9428571428571428,0.7714285714285715,29.0,25520.6,0.06560807908121283,2,The Gamblers,1,1.0
2025-04-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,471.89234,2018.4299999999998,6,0.8333333333333334,0.8333333333333334,33.0,12110.579999999998,0.03896529645978971,2,The Gamblers,1,1.0
2025-04-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,1403.177311,798.1,55,0.4727272727272727,0.509090909090909,32.0,43895.5,0.031966313426205414,2,The Gamblers,1,0.0
2025-04-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,-111.77234,272.755,52,0.21153846153846154,0.9615384615384616,37.0,14183.26,-0.007880581756239397,0,The Whales,0,1.0
2025-04-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,2933.203058,105.93,327,0.9938837920489296,0.9938837920489296,47.0,34639.11,0.08467893828680934,2,The Gamblers,1,1.0
2025-04-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,6439.07977,586.24,154,0.948051948051948,0.6298701298701299,72.0,90280.96,0.07132267722895282,2,The Gamblers,1,1.0
2025-04-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,1250.2581989999999,300.72,29,0.1724137931034483,0.5862068965517241,63.0,8720.880000000001,0.14336376592729172,0,The Whales,1,1.0
2025-04-25,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,1113.013801,50.0,99,0.8282828282828283,0.16161616161616163,60.0,4950.0,0.22485127292929294,2,The Gamblers,1,1.0
2025-04-26,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,3291.144446,192.56,113,0.9734513274336283,0.9734513274336283,65.0,21759.28,0.15125245164362056,2,The Gamblers,1,1.0
2025-04-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,471.712989,50.15,83,0.6385542168674698,0.024096385542168676,61.0,4162.45,0.11332580307270959,2,The Gamblers,1,1.0
2025-04-28,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,728.966777,473.15,33,0.6666666666666666,0.18181818181818182,54.0,15613.949999999999,0.04668689069710099,2,The Gamblers,1,
2024-12-25,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,14.21524,1546.5949999999998,4,0.75,0.25,73.0,6186.379999999999,0.0022978284554133438,2,The Gamblers,1,0.0
2024-12-29,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,0.0,3524.87,4,0.0,1.0,73.0,14099.48,0.0,0,The Whales,0,1.0
2024-12-30,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,838.9844760000001,5225.049999999999,12,0.5833333333333334,0.4166666666666667,65.0,62700.59999999999,0.013380804585602054,2,The Gamblers,1,0.0
2024-12-31,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,0.0,8056.83,1,0.0,1.0,64.0,8056.83,0.0,0,The Whales,0,0.0
2025-01-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,0.0,7555.83,3,0.0,1.0,66.0,22667.489999999998,0.0,0,The Whales,0,1.0
2025-01-02,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,1008.518954,3914.29,9,0.5555555555555556,0.4444444444444444,70.0,35228.61,0.028627838396121787,2,The Gamblers,1,1.0
2025-01-03,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,937.789615,1206.925,26,0.6538461538461539,0.34615384615384615,74.0,31380.05,0.029884898685629883,2,The Gamblers,1,1.0
2025-01-05,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,1093.05677,1273.85,7,1.0,0.0,72.0,8916.949999999999,0.12258191085516909,2,The Gamblers,1,1.0
2025-01-06,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,1260.832586,12912.0,1,1.0,0.0,76.0,12912.0,0.09764812469021066,2,The Gamblers,1,0.0
2025-01-07,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,0.0,5768.6,1,0.0,1.0,78.0,5768.6,0.0,0,The Whales,0,0.0
2025-01-08,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,0.0,1255.6,11,0.0,1.0,70.0,13811.599999999999,0.0,0,The Whales,0,0.0
2025-01-09,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,0.0,9563.74,1,0.0,1.0,69.0,9563.74,0.0,0,The Whales,0,1.0
2025-01-13,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,1621.278931,4673.1,4,1.0,0.0,61.0,18692.4,0.08673465852432004,2,The Gamblers,1,1.0
2025-01-15,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,1261.448002,11647.74,1,1.0,0.0,70.0,11647.74,0.10829980768801502,2,The Gamblers,1,0.0
2025-01-19,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,0.0,99.88,1,0.0,1.0,77.0,99.88,0.0,0,The Whales,0,0.0
2025-03-24,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Neutral,-869.145978,8449.470000000001,2,0.0,0.0,45.0,16898.940000000002,-0.05143198200597197,0,The Whales,0,0.0
2025-03-26,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Neutral,0.0,6468.22,3,0.0,1.0,47.0,19404.66,0.0,0,The Whales,0,1.0
2025-03-28,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Fear,1130.350383,3050.12,6,1.0,0.0,44.0,18300.72,0.06176535037965719,2,The Gamblers,1,1.0
2025-04-08,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Fear,246.8944,1172.0900000000001,26,0.6153846153846154,0.38461538461538464,24.0,30474.340000000004,0.0081017144259728,2,The Gamblers,1,1.0
2025-04-09,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Fear,2975.927732,532.93,799,0.4693366708385482,0.4518147684605757,18.0,425811.06999999995,0.006988845386288338,2,The Gamblers,1,0.0
2025-04-10,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Fear,-372.76464,1276.99,105,0.26666666666666666,0.3619047619047619,39.0,134083.95,-0.002780083969781618,0,The Whales,0,1.0
2025-04-11,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Fear,2550.108815,884.54,279,0.4874551971326165,0.2222222222222222,25.0,246786.66,0.010333252271415318,2,The Gamblers,1,1.0
2025-04-12,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Fear,303.170149,836.68,120,0.575,0.6333333333333333,43.0,100401.59999999999,0.0030195748772927924,2,The Gamblers,1,1.0
2025-04-13,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Neutral,355.09,15.06,94,0.10638297872340426,0.851063829787234,45.0,1415.64,0.2508335452516176,0,The Whales,1,1.0
2025-04-17,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Fear,425.687612,1260.835,34,0.47058823529411764,0.47058823529411764,30.0,42868.39,0.009930104956122681,2,The Gamblers,1,1.0
2025-04-22,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Neutral,119.0,22822.75,5,0.8,0.8,47.0,114113.75,0.0010428191168899454,2,The Gamblers,1,
2024-12-17,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,1236.27,14,0.0,1.0,87.0,17307.78,0.0,0,The Whales,0,0.0
2024-12-18,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,4999.94,1,0.0,1.0,81.0,4999.94,0.0,0,The Whales,0,1.0
2024-12-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,453.853206,499.82,29,0.1724137931034483,0.0,74.0,14494.78,0.03131149324101504,0,The Whales,1,1.0
2024-12-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,343.092145,4999.89,1,1.0,0.0,72.0,4999.89,0.06861993863865005,2,The Gamblers,1,1.0
2024-12-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,768.814445,1087.15,4,1.0,0.75,73.0,4348.6,0.17679585268822148,2,The Gamblers,1,1.0
2024-12-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,1211.511836,1126.905,6,1.0,1.0,65.0,6761.43,0.17917982379467062,2,The Gamblers,1,1.0
2024-12-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,306.563532,425.03,3,1.0,1.0,64.0,1275.09,0.2404250147048444,2,The Gamblers,1,1.0
2025-01-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,739.18423,1407.21,3,1.0,1.0,70.0,4221.63,0.17509450851922123,2,The Gamblers,1,0.0
2025-01-22,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,-179.521683,1317.105,6,0.0,0.0,84.0,7902.63,-0.022716701022317886,0,The Whales,0,0.0
2025-01-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,-18956.391598000002,527.24,29,0.1724137931034483,0.896551724137931,75.0,15289.960000000001,-1.2397934067845828,0,The Whales,0,0.0
2025-01-26,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,417.2,26,0.0,0.0,73.0,10847.199999999999,0.0,0,The Whales,0,0.0
2025-01-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,500.245,22,0.0,0.0,71.0,11005.39,0.0,0,The Whales,0,0.0
2025-01-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,499.85,17,0.0,0.0,72.0,8497.45,0.0,0,The Whales,0,0.0
2025-01-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,499.83,7,0.0,0.0,72.0,3498.81,0.0,0,The Whales,0,0.0
2025-01-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,307.25,37,0.0,0.0,70.0,11368.25,0.0,0,The Whales,0,0.0
2025-01-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,499.49,48,0.0,0.0,76.0,23975.52,0.0,0,The Whales,0,0.0
2025-02-01,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,524.95,18,0.0,0.0,68.0,9449.1,0.0,0,The Whales,0,0.0
2025-02-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,643.615,30,0.0,0.0,60.0,19308.45,0.0,0,The Whales,0,1.0
2025-02-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,13770.715332,124.92,119,0.8067226890756303,0.8067226890756303,44.0,14865.48,0.9263552426157783,2,The Gamblers,1,0.0
2025-02-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,499.12,45,0.0,0.0,72.0,22460.4,0.0,0,The Whales,0,0.0
2025-02-05,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,476.46,25,0.0,0.0,54.0,11911.5,0.0,0,The Whales,0,0.0
2025-02-06,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,499.53,17,0.0,0.0,49.0,8492.01,0.0,0,The Whales,0,0.0
2025-02-07,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,293.5,9,0.0,0.0,44.0,2641.5,0.0,0,The Whales,0,0.0
2025-02-08,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,500.02,5,0.0,0.0,44.0,2500.1,0.0,0,The Whales,0,0.0
2025-02-09,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,49.07,87,0.0,0.0,46.0,4269.09,0.0,0,The Whales,0,1.0
2025-02-10,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,24.634532000000036,499.67,85,0.3411764705882353,0.7647058823529411,43.0,42471.950000000004,0.0005800188595060983,0,The Whales,1,0.0
2025-02-11,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,527.58,13,0.0,0.0,47.0,6858.540000000001,0.0,0,The Whales,0,0.0
2025-02-12,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,532.28,23,0.0,0.0,46.0,12242.439999999999,0.0,0,The Whales,0,0.0
2025-02-13,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,-3556.3882559999997,593.49,46,0.0,0.34782608695652173,50.0,27300.54,-0.13026805535714678,0,The Whales,0,1.0
2025-02-14,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,8781.96,562.39,311,0.26366559485530544,0.3987138263665595,48.0,174903.29,0.05021037625993198,0,The Whales,1,1.0
2025-02-15,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,35346.87108,534.48,179,0.8603351955307262,0.27932960893854747,50.0,95671.92,0.3694592005679409,2,The Gamblers,1,0.0
2025-02-16,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,151.82,3,0.0,0.0,54.0,455.46,0.0,0,The Whales,0,0.0
2025-02-17,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,1970.175,6,0.0,0.0,51.0,11821.05,0.0,0,The Whales,0,0.0
2025-02-18,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,499.44,13,0.0,0.0,47.0,6492.72,0.0,0,The Whales,0,0.0
2025-02-19,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,500.46,17,0.0,0.0,44.0,8507.82,0.0,0,The Whales,0,0.0
2025-02-20,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,500.95,31,0.0,0.0,49.0,15529.449999999999,0.0,0,The Whales,0,0.0
2025-02-21,0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,0.0,381.99,38,0.0,0.0,55.0,14515.62,0.0,0,The Whales,0,0.0
2025-02-23,0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,0.0,1508.53,4,0.0,0.0,50.0,6034.12,0.0,0,The Whales,0,1.0
2025-02-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,8698.883848,263.5,39,1.0,1.0,25.0,10276.5,0.8464831263562497,2,The Gamblers,1,1.0
2025-02-26,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,2225.835732,4999.92,1,1.0,1.0,21.0,4999.92,0.445174269188307,2,The Gamblers,1,1.0
2025-02-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,3309.75,721.44,7,1.0,1.0,16.0,5050.08,0.6553856572569148,2,The Gamblers,1,0.0
2025-03-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,2499.975,2,0.0,0.0,26.0,4999.95,0.0,0,The Whales,0,0.0
2025-03-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,658.215,8,0.0,0.0,33.0,5265.72,0.0,0,The Whales,0,1.0
2025-03-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,6939.47356,551.075,16,0.8125,0.8125,15.0,8817.2,0.7870382388967019,2,The Gamblers,1,0.0
2025-03-07,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,4701.385,12,0.0,1.0,34.0,56416.62,0.0,0,The Whales,0,0.0
2025-03-08,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,552.0,38,0.0,1.0,28.0,20976.0,0.0,0,The Whales,0,1.0
2025-03-09,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,3677.4965580000003,225.98,5,1.0,1.0,27.0,1129.8999999999999,3.254709760155767,2,The Gamblers,1,1.0
2025-03-10,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,4297.3227640000005,1442.685,14,0.35714285714285715,1.0,20.0,20197.59,0.21276413492896926,0,The Whales,1,0.0
2025-03-11,0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,0.0,286.95,8,0.0,0.0,24.0,2295.6,0.0,0,The Whales,0,0.0
